name,brand,category1,category2
Manirathnum Pearl Gemstone Silver Ring Sterling Silver Pearl Brass NA K Ring,Manirathnum,Fashion Accesories,Jewellery
Karatcraft Starry Night White Gold Diamond 18 K Ring,Karatcraft,Fashion Accesories,Jewellery
WearYourShine by PCJ The Dawnetta Gold Diamond 18 K Ring,WearYourShine by PCJ,Fashion Accesories,Jewellery
Junk Tribal Triangular Pendant Metal Necklace,Junk,Fashion Accesories,Jewellery
Radiant Bay Pear Flair Yellow Gold Diamond 18 K Ring,Radiant Bay,Fashion Accesories,Jewellery
"Village Handicrafts Rose Gold Plated Acrylic, Glass, Metal Necklace",Village Handicrafts,Fashion Accesories,Jewellery
Fashblush Alloy Choker,Fashblush,Fashion Accesories,Jewellery
Saffron Craft Alloy Kada,Saffron Craft,Fashion Accesories,Jewellery
BlueStone The Aureus Gold Diamond 18 K Ring,BlueStone,Fashion Accesories,Jewellery
Radiant Bay Voluminious Black and White Yellow Gold Diamond 18 K Ring,Radiant Bay,Fashion Accesories,Jewellery
Tangerine Crystal Brooch,Tangerine,Fashion Accesories,Jewellery
Galz4ever Dark Gold & White Bead Alloy Necklace,Galz4ever,Fashion Accesories,Jewellery
Gliteri Metal Bracelet Set,Gliteri,Fashion Accesories,Jewellery
BlueStone The Aleysia Gold Diamond 18 K Ring,BlueStone,Fashion Accesories,Jewellery
VR Designers Acrylic Necklace,VR Designers,Fashion Accesories,Jewellery
Karatcraft Platzi Yellow Gold Diamond 18 K Ring,Karatcraft,Fashion Accesories,Jewellery
BlueStone The Venera Yellow Gold Diamond 14 K Ring,BlueStone,Fashion Accesories,Jewellery
Karatcraft Om Diamond Gold Diamond 18 K Ring,Karatcraft,Fashion Accesories,Jewellery
Imitzworld Alloy Choker,Imitzworld,Fashion Accesories,Jewellery
Zaveri Pearls Zinc 18K Yellow Gold Bangle,Zaveri Pearls,Fashion Accesories,Jewellery
Jewels5 Antoine Yellow Gold Diamond 18 K Ring,Jewels5,Fashion Accesories,Jewellery
Trove Plastic Necklace,Trove,Fashion Accesories,Jewellery
"Ethnochic Brass Plated Alloy, Brass Necklace",Ethnochic,Fashion Accesories,Jewellery
Radiant Bay Urban Glamour White Gold Diamond 18 K Ring,Radiant Bay,Fashion Accesories,Jewellery
Trinketbag Alloy Bangle,Trinketbag,Fashion Accesories,Jewellery
Galz4ever Tribal Designer Alloy Necklace,Galz4ever,Fashion Accesories,Jewellery
99HomeMart Metal Cubic Zirconia Bangle,99HomeMart,Fashion Accesories,Jewellery
BlueStone The Trion Yellow Gold Diamond 14 K Ring,BlueStone,Fashion Accesories,Jewellery
X Gold India Brass Bangle,X Gold India,Fashion Accesories,Jewellery
Voylla Artificial Simplicity Plain Yellow Gold Plated Alloy Necklace,Voylla,Fashion Accesories,Jewellery
Feelinwow Alloy Necklace,Feelinwow,Fashion Accesories,Jewellery
Karatcraft Rikka Gold Diamond 18 K Ring,Karatcraft,Fashion Accesories,Jewellery
Vidhya Kangan Brass Jewel Set,Vidhya Kangan,Fashion Accesories,Jewellery
Shagun Trends Brass Diamond Yellow Gold Bangle Set,Shagun Trends,Fashion Accesories,Jewellery
Harp Metal Cuff,Harp,Fashion Accesories,Jewellery
Radiant Bay Modish White Gold Diamond 14 K Ring,Radiant Bay,Fashion Accesories,Jewellery
ETTI ES64_GREEN Plastic Necklace,ETTI,Fashion Accesories,Jewellery
Galz4ever Classic Gold & Green Alloy Necklace,Galz4ever,Fashion Accesories,Jewellery
Wecart Alloy Crystal Rose Gold Bangle Set,Wecart,Fashion Accesories,Jewellery
Voylla Leather Choker,Voylla,Fashion Accesories,Jewellery
DCA Brass Copper Bracelet,DCA,Fashion Accesories,Jewellery
Radiant Bay Classic Frame Solitaire Yellow Gold Diamond 14 K Ring,Radiant Bay,Fashion Accesories,Jewellery
Voylla Pearl Rose Gold Plated Alloy Necklace,Voylla,Fashion Accesories,Jewellery
Galz4ever Green & Gold Bunch Alloy Necklace,Galz4ever,Fashion Accesories,Jewellery
Ratnakar Mango Green  K Copper Drop Earring,Ratnakar,Fashion Accesories,Jewellery
Voylla Silver Plated Alloy Necklace,Voylla,Fashion Accesories,Jewellery
Prisha Collections Alloy Yellow Gold Bangle Set,Prisha Collections,Fashion Accesories,Jewellery
UpTown Acrylic Necklace,UpTown,Fashion Accesories,Jewellery
"Indian Charm Multicolor Beads Glass, Metal Necklace",Indian Charm,Fashion Accesories,Jewellery
BlueStone The Ciara for her Yellow Gold Diamond 18 K Ring,BlueStone,Fashion Accesories,Jewellery
Galz4ever Golden Glass Beaded Alloy Necklace,Galz4ever,Fashion Accesories,Jewellery
Hotpiper Designer Black Yellow Gold Plated Acrylic Necklace,Hotpiper,Fashion Accesories,Jewellery
MUCHMORE Alloy Jewel Set,MUCHMORE,Fashion Accesories,Jewellery
"Vinnis Style Diva Metal, Acrylic, Alloy Necklace",Vinnis,Fashion Accesories,Jewellery
Indian Fashion Guru Artificial Jewellery Ceramic Necklace,Indian Fashion Guru,Fashion Accesories,Jewellery
BlueStone Yellow Gold Diamond 14 Bracelet,BlueStone,Fashion Accesories,Jewellery
Utkalika Tribal Dhokra Work #355TJ713 Alloy Necklace,Utkalika,Fashion Accesories,Jewellery
Informatix Acrylic Necklace,Informatix,Fashion Accesories,Jewellery
BlueStone The Supra White Gold Diamond 18 K Ring,BlueStone,Fashion Accesories,Jewellery
Zovon Plastic Necklace,Zovon,Fashion Accesories,Jewellery
Pearl Paradise Designer Collection - (T). Yellow Gold  K Pearl Alloy Drop Earring,Pearl Paradise,Fashion Accesories,Jewellery
Scion Floral Saree Pin Quilling Brooch,Scion,Fashion Accesories,Jewellery
Voylla Artificial Alloy Necklace,Voylla,Fashion Accesories,Jewellery
Voylla Artificial Beaded Plain Yellow Gold Plated Alloy Necklace,Voylla,Fashion Accesories,Jewellery
Voylla Artifictial Alloy Jewel Set,Voylla,Fashion Accesories,Jewellery
Fullcutdiamond FCDR1829R Yellow Gold Diamond 18K Yellow Gold 18 K Ring,Fullcutdiamond,Fashion Accesories,Jewellery
"Eclat 514278RTN Rhodium Swarovski Crystal Alloy, Brass Stud Earring",Eclat,Fashion Accesories,Jewellery
A M International Alloy Necklace,A M International,Fashion Accesories,Jewellery
Utkalika Tribal Dhokra Work #355TJ702 Alloy Necklace,Utkalika,Fashion Accesories,Jewellery
Paul Chains Alloy 9K Yellow Gold Bangle Set,Paul Chains,Fashion Accesories,Jewellery
"BlueStone The Quentao Yellow Gold Topaz, Diamond 18 K Ring",BlueStone,Fashion Accesories,Jewellery
Junk Brass Plated Resin Necklace,Junk,Fashion Accesories,Jewellery
Fashionzaadi Geometric Alloy Necklace,Fashionzaadi,Fashion Accesories,Jewellery
YugshaJewels Brass Necklace,YugshaJewels,Fashion Accesories,Jewellery
DesiPanache Alloy Necklace,DesiPanache,Fashion Accesories,Jewellery
Youshine Metal Necklace,Youshine,Fashion Accesories,Jewellery
Junk Diva Glass Necklace,Junk,Fashion Accesories,Jewellery
Karatcraft Ravishing Embrace Yellow Gold Diamond 18 K Ring,Karatcraft,Fashion Accesories,Jewellery
HKJ Metal Bangle Set,HKJ,Fashion Accesories,Jewellery
Alphaman Leather Bracelet Set,Alphaman,Fashion Accesories,Jewellery
Jadoo Collections Alloy Necklace,Jadoo Collections,Fashion Accesories,Jewellery
Adwitiya Collection Golden Chunks Rhodium Plated Brass Necklace,Adwitiya Collection,Fashion Accesories,Jewellery
Fashion Pitaraa Stainless Steel Necklace,Fashion Pitaraa,Fashion Accesories,Jewellery
BlueStone The Aahna Yellow Gold Diamond 14 K Ring,BlueStone,Fashion Accesories,Jewellery
Jewel Touch Alloy Bracelet,Jewel Touch,Fashion Accesories,Jewellery
FashBlush Forever New BlackBead Alloy Necklace,FashBlush,Fashion Accesories,Jewellery
Aayat Brass Zircon Bangle Set,Aayat,Fashion Accesories,Jewellery
Joyeria Milan Alloy Necklace,Joyeria Milan,Fashion Accesories,Jewellery
Karatcraft Zunia Gold Diamond 18 K Ring,Karatcraft,Fashion Accesories,Jewellery
Vaishali Bindi and Bangles Kundan Style Alloy Jewel Set,Vaishali Bindi and Bangles,Fashion Accesories,Jewellery
Voylla Artificial Classic Plain Silver Plated Alloy Necklace,Voylla,Fashion Accesories,Jewellery
BlueStone The Elettra Yellow Gold Diamond 18 K Ring,BlueStone,Fashion Accesories,Jewellery
Homefoster Silk Dori Necklace,Homefoster,Fashion Accesories,Jewellery
Fullcutdiamond FCDR5492R Yellow Gold Diamond 18K Yellow Gold 18 K Ring,Fullcutdiamond,Fashion Accesories,Jewellery
Friendz Ceramic Necklace,Friendz,Fashion Accesories,Jewellery
TSG Yuth Diva Collection Alloy Necklace,TSG Yuth,Fashion Accesories,Jewellery
RaSav Jewels Yellow Gold Diamond Yellow Gold 18 K Ring,RaSav Jewels,Fashion Accesories,Jewellery
Hi Look Statement crystal Alloy Necklace,Hi Look,Fashion Accesories,Jewellery
IESD Bone Necklace,IESD,Fashion Accesories,Jewellery
Fullcutdiamond FCDR8261R Yellow Gold Diamond 18K Yellow Gold 18 K Ring,Fullcutdiamond,Fashion Accesories,Jewellery
Freshme Fashion Jewellery Rhodium Plated Zinc Necklace,Freshme Fashion Jewellery,Fashion Accesories,Jewellery
Itzmyfashion Stunning Square Alloy Necklace,Itzmyfashion,Fashion Accesories,Jewellery
Jewel Touch Minky Black Feather Tassel Design Alloy Necklace,Jewel Touch,Fashion Accesories,Jewellery
Etti ESJ12 Plastic Necklace,Etti,Fashion Accesories,Jewellery
Radhesh Creation Crystal Yellow Gold Plated Brass Nathiya,Radhesh Creation,Fashion Accesories,Jewellery
Karatcraft Wania Gold Diamond 18 K Ring,Karatcraft,Fashion Accesories,Jewellery
Bajya Stainless Steel Kada,Bajya,Fashion Accesories,Jewellery
Indian Charm Multicolor Poth Beads Glass Necklace,Indian Charm,Fashion Accesories,Jewellery
Abhushan Alloy Jewel Set,Abhushan,Fashion Accesories,Jewellery
Aara Arts Shaded Pink Beads Alloy Necklace,Aara Arts,Fashion Accesories,Jewellery
Hotpiper Designer Yellow Gold Plated Acrylic Necklace,Hotpiper,Fashion Accesories,Jewellery
Voylla Artifictial Alloy Necklace,Voylla,Fashion Accesories,Jewellery
Dhrohar Gold Tone Black Enamel Bling Yellow Gold Plated Alloy Necklace,Dhrohar,Fashion Accesories,Jewellery
Karatcraft Pario Yellow Gold Diamond 18 K Ring,Karatcraft,Fashion Accesories,Jewellery
Pearlz Ocean Alloy Jewel Set,Pearlz Ocean,Fashion Accesories,Jewellery
Aaradhi Jade Stone Necklace,Aaradhi,Fashion Accesories,Jewellery
Jocular Wood Necklace,Jocular,Fashion Accesories,Jewellery
Jewelizer Just Like Diamonds Crystal Yellow Gold Plated Alloy Necklace,Jewelizer,Fashion Accesories,Jewellery
JewelsWonder Wood Necklace,JewelsWonder,Fashion Accesories,Jewellery
Jewel Touch Personality Lip Pendant Alloy Necklace,Jewel Touch,Fashion Accesories,Jewellery
Radiant Bay Priceless Bond White Gold Diamond 18 K Ring,Radiant Bay,Fashion Accesories,Jewellery
"Asian Gems & Jewels 5 Dhaatu Metal, Alloy Opal Ring",Asian Gems & Jewels,Fashion Accesories,Jewellery
Hotpiper Artistic Floral Design Pearl Acrylic Necklace,Hotpiper,Fashion Accesories,Jewellery
Suvini Alloy Crystal Bracelet,Suvini,Fashion Accesories,Jewellery
R18Jewels-Fashion&U Sparkling Delight Metal Crystal Bangle Set,R18Jewels-Fashion&U,Fashion Accesories,Jewellery
Voylla Cubic Zirconia Alloy Necklace,Voylla,Fashion Accesories,Jewellery
ETTI ESJ4 Glass Necklace,ETTI,Fashion Accesories,Jewellery
IESD Glass Necklace,IESD,Fashion Accesories,Jewellery
"BlueStone The Charming Prince Yellow Gold Diamond, Ruby 14 K Ring",BlueStone,Fashion Accesories,Jewellery
"Mrigya Alloy, Metal Bangle Set",Mrigya,Fashion Accesories,Jewellery
Fashionzaadi Stylish Grace Alloy Necklace,Fashionzaadi,Fashion Accesories,Jewellery
Radiant Bay Floral Fusion White Gold Diamond 18 K Ring,Radiant Bay,Fashion Accesories,Jewellery
Voylla Artifictial Silver Plated Alloy Necklace,Voylla,Fashion Accesories,Jewellery
Visaga Plastic Necklace,Visaga,Fashion Accesories,Jewellery
Karatcraft Piccolo Yellow Gold Diamond 18 K Ring,Karatcraft,Fashion Accesories,Jewellery
Ditya Alloy Necklace,Ditya,Fashion Accesories,Jewellery
Zakaah Jewels Sterling Silver Plated Stone Necklace,Zakaah Jewels,Fashion Accesories,Jewellery
Flirtchick Yellow Gold Plated Alloy Necklace,Flirtchick,Fashion Accesories,Jewellery
Gia Multi-Beads With Chain Metal Necklace,Gia,Fashion Accesories,Jewellery
Viva Fashions Alloy Cubic Zirconia Rhodium Bangle Set,Viva Fashions,Fashion Accesories,Jewellery
BlueStone The Aster White Gold Diamond 18 K Ring,BlueStone,Fashion Accesories,Jewellery
The Fine World Coloured Stone Letkan Brass Zircon Metal Drop Earring,The Fine World,Fashion Accesories,Jewellery
"Hotpiper Designer Red Cubic Zirconia, Crystal Rhodium Plated Acrylic Necklace",Hotpiper,Fashion Accesories,Jewellery
Joyeria Milan Colurful Multistrand Resin Necklace,Joyeria Milan,Fashion Accesories,Jewellery
Voylla Artifictial Geometry Plain Crystal Yellow Gold Plated Alloy Necklace,Voylla,Fashion Accesories,Jewellery
Vinnis Bella Resin Necklace,Vinnis,Fashion Accesories,Jewellery
Hi Look Natural Semi Precious Stone Agate Alloy Necklace,Hi Look,Fashion Accesories,Jewellery
Karatcraft Soliari Gold Diamond 18 K Ring,Karatcraft,Fashion Accesories,Jewellery
DFR Ethnic Diva Lac Jewel Set,DFR,Fashion Accesories,Jewellery
Womens Trendz Kolhapuri Saaj Thushi Crystal Yellow Gold Plated Alloy Necklace,Womens Trendz,Fashion Accesories,Jewellery
Zaveri Pearls 18K Yellow Gold Plated Zinc Necklace,Zaveri Pearls,Fashion Accesories,Jewellery
DressBerry Enamel Plated Metal Necklace,DressBerry,Fashion Accesories,Jewellery
University Trendz Alloy Bangle Set,University Trendz,Fashion Accesories,Jewellery
H E Creations West Bay White Gold Cubic Zirconia Brass Drop Earring,H E Creations,Fashion Accesories,Jewellery
Wow Resin Necklace,Wow,Fashion Accesories,Jewellery
Tuelip Alloy Necklace,Tuelip,Fashion Accesories,Jewellery
"Outdazzle Designer Mustache for Men's Suit, Jackets, Shirts & Bags Lapel pin 12 Brooch",Outdazzle,Fashion Accesories,Jewellery
Trinketbag Tasli Green Alloy Necklace,Trinketbag,Fashion Accesories,Jewellery
Sparkle Street Alloy Bangle Set,Sparkle Street,Fashion Accesories,Jewellery
Fashion Today Zinc Choker,Fashion Today,Fashion Accesories,Jewellery
Love Bright Jewelry Sterling Silver Cubic Zirconia Rose Gold Ring,Love Bright Jewelry,Fashion Accesories,Jewellery
Payalwala Princess Delight Alloy Silver Bracelet,Payalwala,Fashion Accesories,Jewellery
"UpTown Alloy, Enamel Necklace",UpTown,Fashion Accesories,Jewellery
Etti ESJ16 Glass Necklace,Etti,Fashion Accesories,Jewellery
Dhrohar Tibiten Red Beads Silver Plated Alloy Necklace,Dhrohar,Fashion Accesories,Jewellery
Kalaai Lac Bangle Set,Kalaai,Fashion Accesories,Jewellery
Eshoppee Jesus Christ Alloy Necklace,Eshoppee,Fashion Accesories,Jewellery
classyworld Brass Cufflink,classyworld,Fashion Accesories,Jewellery
Radiant Bay Deluxe Solitaire White Gold Diamond 18 K Ring,Radiant Bay,Fashion Accesories,Jewellery
Jewels5 Anluan Yellow Gold Diamond 18 K Ring,Jewels5,Fashion Accesories,Jewellery
Jewelsindia Silk Dori Silk Dori Necklace,Jewelsindia,Fashion Accesories,Jewellery
LinkedInLove White Gold Diamond White Gold 18 K Ring,LinkedInLove,Fashion Accesories,Jewellery
Voylla Artificial Plain Yellow Gold Plated Alloy Necklace,Voylla,Fashion Accesories,Jewellery
Eshoppee Designer Silver Finish Alloy Necklace,Eshoppee,Fashion Accesories,Jewellery
Falconoverseas Stylish Make Brass Necklace,Falconoverseas,Fashion Accesories,Jewellery
Urthn Alloy Necklace,Urthn,Fashion Accesories,Jewellery
Taj Pearl Alloy Bracelet,Taj Pearl,Fashion Accesories,Jewellery
Eshoppee One Direction Alloy Necklace,Eshoppee,Fashion Accesories,Jewellery
Silver Prince Designer Silver Jewel Set,Silver Prince,Fashion Accesories,Jewellery
Galz4ever Two String Bead Alloy Necklace,Galz4ever,Fashion Accesories,Jewellery
99HomeMart Alloy Cubic Zirconia Bangle Set,99HomeMart,Fashion Accesories,Jewellery
Aaishwarya Enchanting Leaf & Pearls Alloy Necklace,Aaishwarya,Fashion Accesories,Jewellery
"Outdazzle Designer Vintage for Men's Suit, Jackets, Shirts & Bags Lapel pin 20 Brooch",Outdazzle,Fashion Accesories,Jewellery
BlueStone The Victors Yellow Gold Diamond 18 K Ring,BlueStone,Fashion Accesories,Jewellery
Hotpiper Designer Red Acrylic Necklace,Hotpiper,Fashion Accesories,Jewellery
Ada Jewel Alloy Necklace,Ada Jewel,Fashion Accesories,Jewellery
"Village Handicrafts Rose Gold Plated Alloy, Leather, Stone Necklace",Village Handicrafts,Fashion Accesories,Jewellery
"Jewelnation Alloy, Stone Necklace",Jewelnation,Fashion Accesories,Jewellery
The Pari Alloy Bangle Set,The Pari,Fashion Accesories,Jewellery
Gift Island Yellow Gold Plated Alloy Necklace,Gift Island,Fashion Accesories,Jewellery
ZeroKaata Alloy Armlet,ZeroKaata,Fashion Accesories,Jewellery
Karatcraft Lilac Gold Diamond 18 K Ring,Karatcraft,Fashion Accesories,Jewellery
Hotpiper Pearl Acrylic Necklace,Hotpiper,Fashion Accesories,Jewellery
"Rakam Gold Emerald, Diamond Yellow Gold 18 K Ring",Rakam,Fashion Accesories,Jewellery
Radiant Bay Brilliant Knot Yellow Gold Diamond 14 K Ring,Radiant Bay,Fashion Accesories,Jewellery
Jewelove Cotton Dori Necklace,Jewelove,Fashion Accesories,Jewellery
Golden Petals Alloy Choker,Golden Petals,Fashion Accesories,Jewellery
R18Jewels-Fashion&U Gorgeous Princess Metal Crystal Bangle,R18Jewels-Fashion&U,Fashion Accesories,Jewellery
Riana Copper Copper Bangle,Riana,Fashion Accesories,Jewellery
"UpTown Black Silver Plated Metal, Alloy Necklace",UpTown,Fashion Accesories,Jewellery
Eshoppee New York Ny Alloy Necklace,Eshoppee,Fashion Accesories,Jewellery
Wi Retail Golden Deer Brooch,Wi Retail,Fashion Accesories,Jewellery
Fida Elegant Gold and Red Copper Drop Earring,Fida,Fashion Accesories,Jewellery
"Camy Alloy, Brass Bangle Set",Camy,Fashion Accesories,Jewellery
"NEVI Butterfly Swarovski Crystal, Crystal Alloy, Crystal Pendant",NEVI,Fashion Accesories,Jewellery
Amantran Jewels Om shaped Silver Zircon Sterling Silver Ring,Amantran Jewels,Fashion Accesories,Jewellery
Hotpiper Designer Golden Cubic Zirconia Yellow Gold Plated Acrylic Necklace,Hotpiper,Fashion Accesories,Jewellery
BlueStone The Ishaan Yellow Gold Diamond 18 K Ring,BlueStone,Fashion Accesories,Jewellery
Radiant Bay Ribbon Ripples Yellow Gold Diamond 14 K Ring,Radiant Bay,Fashion Accesories,Jewellery
Clara Certified Katela 6.5 cts or 7.25 ratti 4 Prongs Sterling Silver Amethyst Ring,Clara,Fashion Accesories,Jewellery
UpTown Fabric Necklace,UpTown,Fashion Accesories,Jewellery
Junk Hema Metal Necklace,Junk,Fashion Accesories,Jewellery
My Design Acrylic Chudas,My Design,Fashion Accesories,Jewellery
Fab Fashion Star Alloy Necklace,Fab Fashion,Fashion Accesories,Jewellery
Junk karishma Acrylic Necklace,Junk,Fashion Accesories,Jewellery
Ziveg Spring Sparkle Platinum Swarovski Crystal Sterling Silver Hoop Earring,Ziveg,Fashion Accesories,Jewellery
Hotpiper Designer Red Cz Cubic Zirconia Yellow Gold Plated Acrylic Necklace,Hotpiper,Fashion Accesories,Jewellery
Galz4ever Blue Beaded Drop Chain Fashion Alloy Necklace,Galz4ever,Fashion Accesories,Jewellery
Galz4ever Half & Half Beaded Pendant Alloy Necklace,Galz4ever,Fashion Accesories,Jewellery
misshruts An Emerald Brooch Brooch,misshruts,Fashion Accesories,Jewellery
Meenaz Classy Style Alloy Jewel Set,Meenaz,Fashion Accesories,Jewellery
Trinketbag Talk Of The Town Alloy Necklace,Trinketbag,Fashion Accesories,Jewellery
Karatcraft Stellina Yellow Gold Diamond 18 K Ring,Karatcraft,Fashion Accesories,Jewellery
Urthn Alloy Bangle Set,Urthn,Fashion Accesories,Jewellery
Classique Designer Jewellery Alloy Crystal Rhodium Bangle Set,Classique Designer Jewellery,Fashion Accesories,Jewellery
Radiant Bay Flawless Five White Gold Diamond 14 K Ring,Radiant Bay,Fashion Accesories,Jewellery
Multiline Company Alloy Bangle Set,Multiline Company,Fashion Accesories,Jewellery
Gurjari Multywired Silver Plated Brass Choker,Gurjari,Fashion Accesories,Jewellery
Urthn Alloy Brass Bangle Set,Urthn,Fashion Accesories,Jewellery
Dazzle Collections Alloy Cuff,Dazzle Collections,Fashion Accesories,Jewellery
Karatcraft Cadena Yellow Gold Diamond 18 K Ring,Karatcraft,Fashion Accesories,Jewellery
JacknJewel Enchanting Yellow Gold Diamond 18K Yellow Gold 18 K Ring,JacknJewel,Fashion Accesories,Jewellery
Ruvee Marwari Tika Brooch,Ruvee,Fashion Accesories,Jewellery
WearYourShine by PCJ The Skyrah Gold Diamond 18 K Ring,WearYourShine by PCJ,Fashion Accesories,Jewellery
Volaliva Metal Choker,Volaliva,Fashion Accesories,Jewellery
Jewel Paradise Brass Jewel Set,Jewel Paradise,Fashion Accesories,Jewellery
dgold Quartz Stone Necklace,dgold,Fashion Accesories,Jewellery
Fayon Golden chic spikes Alloy Necklace,Fayon,Fashion Accesories,Jewellery
Manirathnum Manirathnum silver Gemstone Silver Ring Sterling Silver NA Brass NA K Ring,Manirathnum,Fashion Accesories,Jewellery
Junk Brass Plated Cotton Dori Necklace,Junk,Fashion Accesories,Jewellery
dgold Citrine Stone Necklace,dgold,Fashion Accesories,Jewellery
Sukkhi Copper Rhodium Bangle Set,Sukkhi,Fashion Accesories,Jewellery
Aaishwarya Black Luminous Crystal Alloy Necklace,Aaishwarya,Fashion Accesories,Jewellery
Aarnaa White Checkker Alloy Jewel Set,Aarnaa,Fashion Accesories,Jewellery
Jewel Touch Parker Bronze Peach Heart Multicharm Alloy Necklace,Jewel Touch,Fashion Accesories,Jewellery
Magic 22K Yellow Gold Plated Brass Chain,Magic,Fashion Accesories,Jewellery
Hawai Rings Ensemble Fashion Jewellery Alloy Necklace,Hawai,Fashion Accesories,Jewellery
GB Jewellery Distinguished Alloy Cubic Zirconia Yellow Gold Ring,GB Jewellery,Fashion Accesories,Jewellery
Abqa Hydrabadi Bangle Lac Zircon Bangle,Abqa Hydrabadi Bangle,Fashion Accesories,Jewellery
Kenway Retail Brass Bangle,Kenway Retail,Fashion Accesories,Jewellery
Jewels5 Davita Yellow Gold Diamond 18 K Ring,Jewels5,Fashion Accesories,Jewellery
Karatcraft Bibiana Gold Diamond 18 K Ring,Karatcraft,Fashion Accesories,Jewellery
Jewelizer Bohemian Opal Yellow Gold Plated Alloy Necklace,Jewelizer,Fashion Accesories,Jewellery
My Design Alloy 8K Yellow Gold Bangle Set,My Design,Fashion Accesories,Jewellery
gurjari oxidiesd kurta button brooch Brooch,gurjari,Fashion Accesories,Jewellery
Hotpiper Elegant Yellow Gold Plated Acrylic Necklace,Hotpiper,Fashion Accesories,Jewellery
Village Handicrafts Alloy Necklace,Village Handicrafts,Fashion Accesories,Jewellery
BlueStone The Aru White Gold Diamond 14 K Ring,BlueStone,Fashion Accesories,Jewellery
Voylla Cubic Zirconia Silver Plated Alloy Necklace,Voylla,Fashion Accesories,Jewellery
Royalminchem Alloy Bangle Set,Royalminchem,Fashion Accesories,Jewellery
"Glam Accessories Turquoise, Amethyst Brass Plated Stone Necklace",Glam Accessories,Fashion Accesories,Jewellery
Manirathnum Green Onyx Gemstone Silver Ring Sterling Silver Onyx Brass NA K Ring,Manirathnum,Fashion Accesories,Jewellery
Hotpiper Cubic Zirconia Acrylic Necklace,Hotpiper,Fashion Accesories,Jewellery
PURAN 999 Pure Silver Idol PARSAVNATH JI (Divine Gift in Air Proof Acrylic Box) Showpiece  -  4 cm,PURAN,Fashion Accesories,Jewellery
Pearl Paradise Hydro Rhodium Quartz Silver Dangle Earring,Pearl Paradise,Fashion Accesories,Jewellery
"Twella Creations Twella Magic Stone, Metal Necklace",Twella Creations,Fashion Accesories,Jewellery
"Indian Charm Beads Bone, Stone Necklace",Indian Charm,Fashion Accesories,Jewellery
"Voylla Alloy, Metal Necklace",Voylla,Fashion Accesories,Jewellery
Sukkhi Zinc Rhodium Bangle,Sukkhi,Fashion Accesories,Jewellery
Mentiezi Blue Maroon Flower Brooch,Mentiezi,Fashion Accesories,Jewellery
Aaishwarya Offwhite Irregulare Shapes Alloy Necklace,Aaishwarya,Fashion Accesories,Jewellery
Radiant Bay Distinguishing Yellow Gold Diamond 14 K Ring,Radiant Bay,Fashion Accesories,Jewellery
Saga Green Meena Navratna Pendant Traditional Alloy Jewel Set,Saga,Fashion Accesories,Jewellery
"Indian Charm Glass, Metal Necklace",Indian Charm,Fashion Accesories,Jewellery
Voylla Artifictial Simplicity Plain Alloy Jewel Set,Voylla,Fashion Accesories,Jewellery
"R18Jewels-Fashion&U Princess Fashionista Metal, Enamel, Crystal Bangle Set",R18Jewels-Fashion&U,Fashion Accesories,Jewellery
Avaron Projekt Bunch Flower Brooch,Avaron Projekt,Fashion Accesories,Jewellery
Karatcraft Boat Yellow Gold Diamond 18 K Ring,Karatcraft,Fashion Accesories,Jewellery
Fashion Pitaraa Metal Necklace,Fashion Pitaraa,Fashion Accesories,Jewellery
Trinketbag Red And Green Thread And Bead Alloy Dangle Earring,Trinketbag,Fashion Accesories,Jewellery
Mast & Harbour Gold Enamel Cuff,Mast & Harbour,Fashion Accesories,Jewellery
Jewel Touch Shiny Silver Double Leaf Shape Alloy Necklace,Jewel Touch,Fashion Accesories,Jewellery
Ridhi Sidhi Collection Brass Bangle Set,Ridhi Sidhi Collection,Fashion Accesories,Jewellery
Galz4ever Antique Colour Bead Alloy Necklace,Galz4ever,Fashion Accesories,Jewellery
Fabulloso Metal Necklace,Fabulloso,Fashion Accesories,Jewellery
Madhyam Art Brass Brass Bangle Set,Madhyam Art,Fashion Accesories,Jewellery
B-Fashionable Combo of Drop & Round Bead Kilangi Brooch,B-Fashionable,Fashion Accesories,Jewellery
Radiant Bay Sparkling Bloom White Gold Diamond 14 K Ring,Radiant Bay,Fashion Accesories,Jewellery
sharp n style Pink Rose Brouch Brooch,sharp n style,Fashion Accesories,Jewellery
Tsquare Alloy Jewel Set,Tsquare,Fashion Accesories,Jewellery
Voylla Precious Simplicity Plain Sterling Silver Chain,Voylla,Fashion Accesories,Jewellery
Shashvat Jewels White Gold Diamond 14 K Ring,Shashvat Jewels,Fashion Accesories,Jewellery
FashBlush Pretty Forever New Summer Multi Bead Chain Alloy Necklace,FashBlush,Fashion Accesories,Jewellery
Manirathnum Star Diopside Gemstone Gemstone Silver Ring Sterling Silver NA Brass NA K Ring,Manirathnum,Fashion Accesories,Jewellery
R18Jewels-Fashion&U Fabulous Princess Metal Bangle,R18Jewels-Fashion&U,Fashion Accesories,Jewellery
"BlueStone The Bougainvillea White Gold Sapphire, Diamond 18 K Ring",BlueStone,Fashion Accesories,Jewellery
INAYA Yellow Gold NAK Brass Pendant Set,INAYA,Fashion Accesories,Jewellery
Vaishali Bindi and Bangles Alloy Bangle,Vaishali Bindi and Bangles,Fashion Accesories,Jewellery
